gene,set,direction,baseMean,log2FoldChange,lfcSE,stat,padj,Preferred_name,Description,PFAMs,EC,CAZy,KEGG_Pathway
FVEG_07917,H3_glycolysis_TCA,up,835.829196665276,1.19185689100691,0.432768479063886,2.75402888303001,0.026292207382335,NA,"Serine/Threonine protein kinases, catalytic domain","DUF4048,Glyco_transf_22,Peptidase_S24,Pkinase,UPF0172","1.1.99.40,2.7.11.1",NA,"ko00620,map00620"
FVEG_02675,H3_glycolysis_TCA,up,1044.14284001697,1.1664977026948,0.389955998455975,2.99135724880123,0.0143872956456466,HFD1,Belongs to the aldehyde dehydrogenase family,Aldedh,"1.2.1.3,1.2.1.5,1.2.1.82",NA,"ko00010,ko00053,ko00071,ko00280,ko00310,ko00330,ko00340,ko00350,ko00360,ko00380,ko00410,ko00561,ko00620,ko00625,ko00903,ko00906,ko00980,ko00981,ko00982,ko01100,ko01110,ko01120,ko01130,ko05204,map00010,map00053,map00071,map00280,map00310,map00330,map00340,map00350,map00360,map00380,map00410,map00561,map00620,map00625,map00903,map00906,map00980,map00981,map00982,map01100,map01110,map01120,map01130,map05204"
FVEG_16233,H3_glycolysis_TCA,up,1003.10643604972,1.01925633034918,0.315897821815074,3.22653801312329,0.00745447512834189,NA,pfkB family carbohydrate kinase,PfkB,2.7.1.3,NA,"ko00051,ko01100,ko01120,map00051,map01100,map01120"
FVEG_10047,H3_sugar_transporters,down,1731.52696653874,-10.5224431990899,0.829264662848674,-12.6888841047964,2.60502722338258e-34,NA,Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family,Sugar_tr,NA,NA,NA
FVEG_11929,H3_sugar_transporters,down,22590.6302731229,-7.79341289096731,0.408641990920728,-19.0714930528986,1.33232847352505e-77,NA,Major Facilitator Superfamily,MFS_1,NA,NA,NA
FVEG_11081,H3_sugar_transporters,down,16048.1841152003,-7.39502310410009,0.44831507253581,-16.495147179129,4.5593616859644505e-58,NA,transmembrane transport,"MFS_1,TRI12",NA,NA,NA
FVEG_08581,H3_sugar_transporters,down,457.907288209983,-7.21452651715486,1.04318188017715,-6.91588557493896,1.9213727503735003e-10,NA,Major Facilitator Superfamily,MFS_1,NA,NA,NA
FVEG_11930,H3_sugar_transporters,down,2531.42738925119,-7.19445907012357,0.446178125183253,-16.124634230261,1.5712317033862499e-55,NA,glucose import,MFS_1,NA,NA,NA
FVEG_11985,H3_sugar_transporters,down,389.237436153144,-6.77691629885664,0.917804251828361,-7.38383624324721,7.97114794256304e-12,NA,Major Facilitator Superfamily,MFS_1,NA,NA,NA
FVEG_12006,H3_sugar_transporters,up,2208.65183422644,6.3533379575721,1.75926535446231,3.6113585375038,0.00227184948673905,NA,Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family,Sugar_tr,NA,NA,NA
FVEG_11840,H3_sugar_transporters,down,205.963474957593,-6.24164719770883,2.06572043924881,-3.0215352857614,0.0132538794986023,NA,Sulfate permease family,"MFS_1,STAS,Sulfate_transp",NA,NA,NA
FVEG_09867,H3_sugar_transporters,down,137.236410762983,-6.0900427611618,1.43973976405236,-4.22996079792954,2.5466243852428e-4,NA,Major Facilitator Superfamily,MFS_1,NA,NA,NA
FVEG_13883,H3_sugar_transporters,up,199.052571444242,6.01245422727956,2.19966176697333,2.73335397175745,0.027584883169431,NA,Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family,Sugar_tr,NA,NA,NA
FVEG_12533,H3_sugar_transporters,down,2728.58419484172,-5.95340602380026,1.16447146519727,-5.11253920918681,5.54376419985079e-6,NA,transmembrane transport,MFS_1,NA,NA,NA
FVEG_06209,H3_sugar_transporters,down,39.6723992707777,-5.68230602427563,1.58459666981455,-3.58596362880191,0.002464765864821,NA,Major Facilitator Superfamily,"IDO,MFS_1",NA,NA,NA
FVEG_08364,H3_sugar_transporters,up,71.1301341282666,5.63010994397204,1.2177108541469,4.62351955293721,5.03080771495335e-5,NA,Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family,Sugar_tr,NA,NA,NA
FVEG_10824,H3_sugar_transporters,down,1662.24893764752,-5.597343321911,0.44924112380887,-12.459552399064,3.6715230187676795e-33,NA,Major Facilitator Superfamily,MFS_1,NA,NA,NA
FVEG_16107,H3_sugar_transporters,up,826.81168806501,5.53130463861329,1.75335759622793,3.15469283077965,0.00914935176262924,NA,to MFS drug transporter,"MFS_1,Ricin_B_lectin",NA,NA,NA
FVEG_13167,H3_sugar_transporters,down,1628.30335808785,-5.41363091725537,1.05684827460985,-5.12242963092681,5.30094940537008e-6,SNQ2,Belongs to the ABC transporter superfamily. ABCG family. PDR (TC 3.A.1.205) subfamily,"ABC2_membrane,ABC_tran,ABC_trans_N,MFS_1,MMR_HSR1,PDR_CDR",NA,NA,"ko02010,map02010"
FVEG_12675,H3_sugar_transporters,up,640.449273424573,5.36787378945971,0.757395895077528,7.08727605251973,6.27397853821985e-11,NA,Major Facilitator Superfamily,MFS_1,NA,NA,NA
FVEG_07523,H3_sugar_transporters,up,160.682077467237,5.26107721542904,1.15381547135001,4.55972150319097,6.59054809091731e-5,NA,Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family,Sugar_tr,NA,NA,NA
FVEG_00229,H3_sugar_transporters,down,736.251616193899,-4.79301051573282,0.632026175535785,-7.58356330996839,1.9276373075493997e-12,NA,Fungal trichothecene efflux pump (TRI12),MFS_1,NA,NA,NA
FVEG_06870,H3_sugar_transporters,down,84.4420327903588,-4.70268193509412,1.39812438226721,-3.36356478346241,0.00491897575301785,NA,Fungal trichothecene efflux pump (TRI12),"DUF2196,MFS_1",NA,NA,NA
FVEG_07216,H3_sugar_transporters,up,2001.04505942413,4.3175538834705796,0.779983442823453,5.53544299330447,6.63063269663752e-7,NA,Major Facilitator Superfamily,"MFS_1,Sugar_tr",NA,NA,NA
FVEG_00214,H3_sugar_transporters,down,36.4254127937215,-4.26336060524122,1.21794504013946,-3.50045401453669,0.00322251242579535,NA,Major Facilitator Superfamily,MFS_1,NA,NA,NA
FVEG_07079,H3_sugar_transporters,up,1494.13615970617,4.26144089896418,0.575542933161736,7.40421027420843,6.877019659465979e-12,NA,Major Facilitator Superfamily,"MFS_1,MFS_2,Sugar_tr",NA,NA,NA
FVEG_06346,H3_sugar_transporters,down,796.983027066365,-4.22209904686743,0.786217937499551,-5.37013828544181,1.55220703779682e-6,NA,Major Facilitator Superfamily,MFS_1,NA,NA,NA
FVEG_08721,H3_sugar_transporters,down,167.442842651237,-4.02389343291028,0.804346480541906,-5.00268669068993,9.27850582348103e-6,NA,Fungal trichothecene efflux pump (TRI12),"DAGK_cat,Erg28,MFS_1",NA,NA,NA
FVEG_08735,H3_sugar_transporters,down,124.952284050804,-3.93504795586637,0.52942779366236,-7.43264332355004,5.7444706093408595e-12,NA,Major facilitator superfamily transporter,"HET,MFS_1",NA,NA,NA
FVEG_05981,H3_sugar_transporters,down,223.503213947881,-3.81119859790347,0.995452567110698,-3.82860894011804,0.00109976705019476,NA,Major Facilitator Superfamily,MFS_1,NA,NA,NA
FVEG_13868,H3_sugar_transporters,down,51.6008167991367,-3.75705663073507,1.25463817596081,-2.99453396423069,0.0142624801129057,NA,Major Facilitator Superfamily,MFS_1,NA,NA,NA
FVEG_03278,H3_sugar_transporters,down,506.278828144802,-3.53640806162131,0.705214910004225,-5.01465299648887,8.81388521286619e-6,NA,Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family,"Sugar_tr,Zn_clus",NA,NA,NA
FVEG_07540,H3_sugar_transporters,down,43.3244966395308,-3.44766078197631,1.08517940635536,-3.17704221236146,0.0085523625342135,NA,Sugar (and other) transporter,MFS_1,NA,NA,NA
FVEG_01056,H3_sugar_transporters,up,842.727209562244,3.41397736973046,0.818719977062219,4.16989625925667,3.1950507319703e-4,NA,Major Facilitator Superfamily,MFS_1,NA,NA,NA
FVEG_05882,H3_sugar_transporters,down,65.5727672374448,-3.38172857990019,0.902908877111653,-3.74537084043089,0.00146627301989222,NA,Major Facilitator Superfamily,MFS_1,NA,NA,NA
FVEG_00117,H3_sugar_transporters,up,271.796651186189,3.32267659682411,1.17417395363502,2.82979926997846,0.021591681821008,NA,Sugar (and other) transporter,Sugar_tr,NA,NA,NA
FVEG_11598,H3_sugar_transporters,down,250.845633382602,-3.20406179423031,0.394927219147621,-8.11304371763918,3.4310273430197604e-14,NA,Major Facilitator Superfamily,"ADH_N_2,ADH_zinc_N,MFS_1,RRM_1",NA,NA,NA
FVEG_09016,H3_sugar_transporters,down,487.486794627871,-3.19271867211161,1.15600386168114,-2.7618581372804,0.0257829526724688,NA,Major Facilitator Superfamily,MFS_1,NA,NA,NA
FVEG_10692,H3_sugar_transporters,down,553.079180490695,-3.14500171906847,0.591432897125021,-5.31759686408459,2.02650406209816e-6,NA,Major facilitator superfamily transporter,MFS_1,NA,NA,NA
FVEG_14570,H3_sugar_transporters,down,32.5846335164536,-3.01397767442159,0.825952261044009,-3.64909428374456,0.00201863677096565,NA,Major Facilitator Superfamily,"Ala_racemase_N,D-ser_dehydrat,MFS_1",NA,NA,NA
FVEG_12845,H3_sugar_transporters,down,56.6920543204149,-2.98374467042495,1.01705646663541,-2.93370601171798,0.0166724619391506,NA,Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family,"Fungal_trans_2,Sugar_tr",NA,NA,NA
FVEG_10800,H3_sugar_transporters,up,1350.19404424385,2.97754458637243,0.898787000022345,3.31284785638689,0.00572066127332718,NA,Major Facilitator Superfamily,MFS_1,NA,NA,NA
FVEG_07936,H3_sugar_transporters,up,10600.9629073311,2.77447087214257,0.609433056914375,4.55254410745294,6.79094385276603e-5,gsk3,Belongs to the protein kinase superfamily,"MFS_1,Pkinase","2.7.11.1,2.7.11.26",NA,"ko01521,ko04012,ko04062,ko04110,ko04113,ko04150,ko04151,ko04310,ko04340,ko04341,ko04360,ko04390,ko04510,ko04550,ko04657,ko04660,ko04662,ko04711,ko04722,ko04728,ko04910,ko04916,ko04917,ko04919,ko04931,ko04932,ko04934,ko05010,ko05160,ko05162,ko05164,ko05165,ko05166,ko05167,ko05169,ko05200,ko05210,ko05213,ko05215,ko05217,ko05224,ko05225,ko05226,map01521,map04012,map04062,map04110,map04113,map04150,map04151,map04310,map04340,map04341,map04360,map04390,map04510,map04550,map04657,map04660,map04662,map04711,map04722,map04728,map04910,map04916,map04917,map04919,map04931,map04932,map04934,map05010,map05160,map05162,map05164,map05165,map05166,map05167,map05169,map05200,map05210,map05213,map05215,map05217,map05224,map05225,map05226"
FVEG_08656,H3_sugar_transporters,down,393.788571543093,-2.75579523189706,1.04925165513215,-2.62643877511919,0.0359347066020601,NA,Major Facilitator Superfamily,"MFS_1,MFS_1_like,MFS_2,Sugar_tr",NA,NA,NA
FVEG_01992,H3_sugar_transporters,up,8116.34387865449,2.68909993029639,0.656185639902696,4.09807799313491,4.1413461343361e-4,NA,Sugar (and other) transporter,"Glyco_hydro_18,MFS_1",NA,NA,NA
FVEG_09261,H3_sugar_transporters,up,13963.3504945848,2.6419576351568,0.805841429862105,3.27850807522876,0.0063655225350603,SNF3,Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family,Sugar_tr,NA,NA,"ko04113,map04113"
FVEG_00749,H3_sugar_transporters,down,194.768950675261,-2.60333382563241,0.567482952089129,-4.58751019047975,5.89559012768731e-5,DBR1,"Lariat debranching enzyme, C-terminal domain","Arrestin_C,DBR1,MFS_1,Metallophos,Mob1_phocein",NA,NA,NA
FVEG_06106,H3_sugar_transporters,up,20399.3045683952,2.58469009780131,0.512969673582949,5.03868012264346,7.8616844276939e-6,NA,to MFS multidrug transporter,"MFS_1,Sugar_tr",NA,NA,NA
FVEG_03809,H3_sugar_transporters,up,1753.9962681936,2.53687304344542,0.452642372815147,5.60458586249378,4.63705689391995e-7,NA,Flavoprotein,"Flavoprotein,MFS_1",NA,NA,NA
FVEG_02750,H3_sugar_transporters,down,978.350034161113,-2.45885864064236,0.523091067847587,-4.70063205391762,3.61418109570695e-5,NA,Major Facilitator Superfamily,"MFS_1,Sugar_tr",NA,NA,NA
FVEG_01425,H3_sugar_transporters,up,1185.73187237623,2.43163002560236,0.52533165783047,4.62875212136383,4.93234086041413e-5,NA,Sugar (and other) transporter,"Sugar_tr,p450",NA,NA,NA
FVEG_12908,H3_sugar_transporters,down,353.852484928195,-2.40828866293215,0.422819410767074,-5.69578548573034,2.91869158707736e-7,NA,to multidrug resistant protein,MFS_1,NA,NA,NA
FVEG_05690,H3_sugar_transporters,up,1124.25006955428,2.39403838700387,0.874931890049516,2.73625686094078,0.0274084270173192,NA,Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family,Sugar_tr,NA,NA,NA
FVEG_12019,H3_sugar_transporters,down,162.705024112582,-2.36609821686061,0.727790367607231,-3.25107108059107,0.00692584863539679,SIT1,to siderochrome-iron transporter,"MFS_1,Sugar_tr,TRI12",NA,NA,NA
FVEG_11876,H3_sugar_transporters,up,195.269543299233,2.25432263471299,0.772306419701589,2.91894846035856,0.0173507800992803,NA,Ion channel regulatory protein UNC-93,"MFS_1,UNC-93",NA,NA,NA
FVEG_11408,H3_sugar_transporters,down,1043.6803046465,-2.23231688441648,0.436881721536943,-5.10965960435063,5.57592182283906e-6,NA,Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family,Sugar_tr,NA,NA,NA
FVEG_11564,H3_sugar_transporters,up,2923.00638862486,2.14939151182508,0.475398342582615,4.52124317503602,7.70484599394757e-5,NA,Ion channel regulatory protein UNC-93,"MFS_1,UNC-93",NA,NA,NA
FVEG_10816,H3_sugar_transporters,down,3556.15841800818,-1.98416133377066,0.664719523980221,-2.98496021583638,0.0146303338243249,NA,"Fructose-1-6-bisphosphatase, N-terminal domain","FBPase,MFS_1",3.1.3.37,NA,"ko00710,ko01100,ko01120,ko01200,map00710,map01100,map01120,map01200"
FVEG_14607,H3_sugar_transporters,down,719.999100185335,-1.94166247481902,0.461932719662589,-4.20334475600099,2.808798457668e-4,NA,NA,MFS_1,NA,NA,NA
FVEG_13163,H3_sugar_transporters,down,1520.33788010684,-1.89961965596222,0.48219300896855,-3.9395420933739,7.4079168015776e-4,NA,Major Facilitator Superfamily,MFS_1,NA,NA,NA
FVEG_00877,H3_sugar_transporters,up,123.56298929617,1.89647675363532,0.743391363027573,2.55111486083405,0.0427064738287741,NA,Major Facilitator Superfamily,MFS_1,NA,NA,"ko00910,map00910"
FVEG_05448,H3_sugar_transporters,down,737.914498402585,-1.84101292720053,0.515025305222761,-3.57460673976834,0.00255788839944625,NA,Major Facilitator Superfamily,"MFS_1,Sugar_tr",NA,NA,NA
FVEG_08153,H3_sugar_transporters,down,70.6503290168974,-1.83985856940965,0.586030677575811,-3.13952603474693,0.00955345793487489,NA,Major Facilitator Superfamily,"Chromate_transp,HTH_Tnp_Tc5,MFS_1,Sugar_tr",NA,NA,NA
FVEG_14050,H3_sugar_transporters,up,11814.5320608475,1.79065678018545,0.508673836310255,3.52024549399721,0.0030239660168251,NA,MFS/sugar transport protein,"MFS_1,MFS_2,PUCC",NA,NA,NA
FVEG_09032,H3_sugar_transporters,up,2000.92751562913,1.78241910607486,0.453760175371484,3.928108288956,7.7155918083724e-4,HOL1,Major Facilitator Superfamily,"DUF3818,MFS_1,PX,PXB",NA,NA,NA
FVEG_00476,H3_sugar_transporters,up,2809.9036706061,1.76393718065822,0.54584319399607,3.23158225670011,0.00734318965097978,NA,Fungal trichothecene efflux pump (TRI12),"DAGK_cat,MFS_1,Sugar_tr",NA,NA,NA
FVEG_08064,H3_sugar_transporters,up,1261.31571373635,1.69106268067097,0.659700855134455,2.56337803340623,0.0415451600075841,PEX1,to peroxisome biosynthesis protein PAS1 Peroxin-1,"AAA,Asn_synthase,GATase_7,MFS_1,PEX-1N,PEX-2N",NA,NA,"ko04146,map04146"
FVEG_05198,H3_sugar_transporters,up,797.101880410436,1.65751148542449,0.259692293462329,6.38259789432268,5.85081604676539e-9,NA,Belongs to the eukaryotic initiation factor 4E family,"IF4E,Sugar_tr",NA,NA,"ko01521,ko03013,ko04066,ko04150,ko04151,ko04211,ko04910,map01521,map03013,map04066,map04150,map04151,map04211,map04910"
FVEG_11312,H3_sugar_transporters,up,4035.72626223241,1.57143422865165,0.408571616704056,3.84616592148127,0.00103352243187062,NA,Domain of unknown function (DUF3337),"Acetyltransf_1,Acetyltransf_7,DUF3337,MFS_1,Mito_carr,Pkinase,WD40",NA,NA,"ko03460,map03460"
FVEG_00198,H3_sugar_transporters,down,2203.33716916639,-1.56405188867652,0.479290235102789,-3.26326675180664,0.0066692134938706,NA,Major Facilitator Superfamily,MFS_1,NA,NA,NA
FVEG_03511,H3_sugar_transporters,down,1458.80073136492,-1.48770447700482,0.487853932109487,-3.04948751888083,0.0123053002646567,NA,to tartrate transporter,MFS_1,NA,NA,NA
FVEG_07320,H3_sugar_transporters,up,1876.86840925312,1.39995701716153,0.378882592491689,3.69496262141482,0.00173328021223466,NA,Nodulin-like,"DUF5353,MAGE,MFS_1,Nodulin-like",NA,NA,NA
FVEG_11357,H3_sugar_transporters,up,249.329945025752,1.39584952378236,0.454522392242654,3.07102476710798,0.0115613147594025,CIA1,Essential component of the cytosolic iron-sulfur (Fe S) protein assembly machinery. Required for the maturation of extramitochondrial Fe S proteins,"CUE,MFS_1,WD40",NA,NA,NA
FVEG_11348,H3_sugar_transporters,up,304.75258470966,1.26483703402497,0.485364707639438,2.6059518010209,0.0376744037047916,NA,to multidrug resistant protein,"AMP-binding,Condensation,MFS_1",NA,NA,NA
FVEG_08606,H3_sugar_transporters,down,8900.77483204304,-1.23513690254791,0.424150909600643,-2.91202228874353,0.017649981876323,NA,to major facilitator superfamily protein superfamily,"MFS_1,Sugar_tr",NA,NA,NA
FVEG_02144,H3_sugar_transporters,up,4511.66333779891,1.1470985371667,0.282396173168443,4.06201870335715,4.7734410135519e-4,CDC39,CCR4-NOT transcription complex subunit 1 HEAT repeat,"BHD_1,BHD_2,BHD_3,CNOT1_CAF1_bind,CNOT1_HEAT,CNOT1_HEAT_N,CNOT1_TTP_bind,Cation_ATPase,DOPA_dioxygen,DUF1966,DUF3819,Glyco_hydro_115,Not1,Rad4,Seipin,Sugar_tr,SurE,TTL",NA,NA,"ko03018,map03018"
FVEG_00864,H3_sugar_transporters,up,9638.1734903853,1.12435792841469,0.332249729991057,3.38407476943609,0.00460755127509004,NA,Sugar (and other) transporter,"Eisosome1,MFS_1",NA,NA,NA
FVEG_00197,H3_sugar_transporters,down,1059.33118073971,-1.11510214282925,0.394490218593544,-2.82669148757317,0.0217364250936078,csnB,COP9 signalosome complex subunit 2,"MFS_1,PCI",NA,NA,NA
FVEG_07035,H3_sugar_transporters,up,672.655820576565,1.10638712878892,0.341523025708669,3.23956818575596,0.00718265041559001,NA,"54S ribosomal protein L31, mitochondrial","L31,Sugar_tr",NA,NA,NA
FVEG_08254,H3_sugar_transporters,up,1678.91499610697,1.06908509226854,0.307158851045274,3.4805609170317,0.00342052812479924,PEX3,Peroxin-3,"MFS_1,PAM2,Peroxin-3",NA,NA,"ko04146,map04146"
FVEG_01856,H3_sugar_transporters,down,430.937682973165,-1.0280098001476,0.405064192607316,-2.53789354603404,0.0439434609577967,NA,Fungal trichothecene efflux pump (TRI12),MFS_1,NA,NA,NA
FVEG_00803,H4_RNAi_antiviral,up,157.499837390231,1.81519799362849,0.656555854725446,2.76472744940726,0.0255948195126808,ago1,Belongs to the argonaute family,"ArgoL1,ArgoL2,ArgoMid,ArgoN,PAZ,Piwi",NA,NA,NA
FVEG_01865,H4_RNAi_antiviral,up,1440.96693585995,1.47588554381733,0.411342254093905,3.5879745616418,0.00245172240493131,NA,Belongs to the argonaute family,"ArgoL1,ArgoL2,ArgoMid,ArgoN,Nramp,PAZ,Piwi",NA,NA,NA
FVEG_11928,H4_cytochrome_P450,down,18010.2154133405,-8.29115791048865,0.663760590348957,-12.4911873814771,2.55035884634182e-33,NA,cytochrome P450,p450,NA,NA,NA
FVEG_11079,H4_cytochrome_P450,down,38792.2349632487,-7.76285968668456,0.488601447652382,-15.887917901151,6.408257836183359e-54,NA,Belongs to the cytochrome P450 family,p450,NA,NA,NA
FVEG_03297,H4_cytochrome_P450,down,158.19119317389,-7.11391612142548,1.12035618385261,-6.34969148557969,7.119656416612691e-9,NA,Belongs to the cytochrome P450 family,p450,NA,NA,NA
FVEG_16853,H4_cytochrome_P450,down,988.346585762706,-5.47734836890939,0.776936193744275,-7.04993333173539,7.895088586022159e-11,NA,Methyltransferase domain,"FAR1,Methyltransf_23,Methyltransf_25,p450",NA,NA,NA
FVEG_08438,H4_cytochrome_P450,down,204.421808078607,-5.28662761836135,0.837859565481604,-6.30968223812373,9.096214621974051e-9,NA,Belongs to the cytochrome P450 family,p450,NA,NA,NA
FVEG_13054,H4_cytochrome_P450,down,97.255561962535,-5.12607905551254,1.37418187852616,-3.73027700016709,0.00154463485536897,NA,Belongs to the cytochrome P450 family,p450,NA,NA,NA
FVEG_16872,H4_cytochrome_P450,down,58.2429042382536,-4.65029555952056,0.803785313238717,-5.78549456294863,1.80237438195486e-7,NA,Cytochrome P450,p450,NA,NA,NA
FVEG_08786,H4_cytochrome_P450,down,163.71181964099,-3.34935689200621,1.12395565289107,-2.97997246011521,0.0147832700938454,NA,cytochrome P-450,p450,1.14.19.41,NA,"ko00100,ko01100,ko01130,map00100,map01100,map01130"
FVEG_13355,H4_cytochrome_P450,down,1111.60110139652,-3.24034661095401,0.672988640404041,-4.81486078131811,2.22262101417122e-5,NA,Cytochrome P450,p450,NA,NA,NA
FVEG_03262,H4_cytochrome_P450,down,81.4194793295616,-3.18203905161646,1.19862813918645,-2.65473414780353,0.0335649038260758,NA,Belongs to the cytochrome P450 family,p450,NA,NA,NA
FVEG_04255,H4_cytochrome_P450,down,389.52531344792,-3.01680759361307,0.540464946850829,-5.58187466401169,5.22215306350719e-7,NA,Cytochrome P450,p450,NA,NA,NA
FVEG_14636,H4_cytochrome_P450,down,1693.31670890545,-2.87837978726043,0.544766864751359,-5.28369101262092,2.40013897449302e-6,NA,cytochrome P450,p450,NA,NA,NA
FVEG_04803,H4_cytochrome_P450,down,401.812494886303,-2.81659987373841,0.47215238188188,-5.96544671131839,6.74138848870804e-8,GCN2,Anticodon binding domain of tRNAs,"HGTP_anticodon2,Pkinase,Pkinase_Tyr,RWD,p450,tRNA-synt_His",2.7.11.1,NA,"ko04138,ko04140,ko04141,ko05160,ko05162,ko05164,ko05168,ko05169,map04138,map04140,map04141,map05160,map05162,map05164,map05168,map05169"
FVEG_01425,H4_cytochrome_P450,up,1185.73187237623,2.43163002560236,0.52533165783047,4.62875212136383,4.93234086041413e-5,NA,Sugar (and other) transporter,"Sugar_tr,p450",NA,NA,NA
FVEG_02379,H4_cytochrome_P450,down,626.988785079459,-2.22978977897414,0.647148885909947,-3.44555917119268,0.00383008912240121,NA,Cytochrome P450,p450,NA,NA,NA
FVEG_10545,H4_cytochrome_P450,up,494.391651318599,2.0139315791419,0.623646459366016,3.22928407416794,0.00739284740722869,NA,Belongs to the cytochrome P450 family,p450,NA,NA,NA
FVEG_09305,H4_cytochrome_P450,down,5299.3534495076,-1.93328941312451,0.537260360846752,-3.59842183420631,0.00237628897965105,aif1,to pyridine nucleotide-disulphide oxidoreductase,"IGR,Pyr_redox_2,Reductase_C,Rieske,p450",NA,NA,NA
FVEG_10439,H4_cytochrome_P450,down,180.439630425713,-1.85611782029724,0.581145607587428,-3.19389460414704,0.00818125860319767,NA,Cytochrome P450,p450,NA,NA,NA
FVEG_00415,H4_cytochrome_P450,down,353.707664116277,-1.46748296140962,0.470277956688458,-3.12045874261926,0.0101008867326822,NA,Cytochrome P450,p450,NA,NA,NA
FVEG_11589,H4_cytochrome_P450,down,311.666956418191,-1.38962518206104,0.458616822710146,-3.03003534377392,0.0129594076692088,NA,Cytochrome P450,p450,NA,NA,NA
FVEG_00815,H4_cytochrome_P450,up,662.062360987775,1.18047784795511,0.440196554283495,2.68170624342249,0.0313860271166161,pso2,DNA repair metallo-beta-lactamase,"DRMBL,LSM,Lactamase_B_2,eIF-3_zeta,p450",NA,NA,"ko03013,map03013"
FVEG_14769,H4_cytochrome_P450,down,998.259034602859,-1.17469725087164,0.43861817422759,-2.67817733029484,0.0316447495638868,DNF3,Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family. Type IV subfamily,"Cation_ATPase,E1-E2_ATPase,Fungal_trans,Hydrolase,Hydrolase_3,PhoLip_ATPase_C,PhoLip_ATPase_N,RRP14,SURF6,p450","3.6.1.3,3.6.3.1",NA,"ko00230,ko04742,map00230,map04742"
FVEG_02030,H4_cytochrome_P450,up,3338.82983424971,1.16579749173831,0.457996253148208,2.54543019451528,0.0431400071193888,SRB8,Transcription mediator complex subunit Med12,"Med12,Med12-LCEWAV,p450",NA,NA,NA
FVEG_05997,H4_cytochrome_P450,down,253.066754722222,-1.13559947300769,0.357619218955084,-3.17544307692903,0.00858887739665681,cnxF,"Plays a central role in 2-thiolation of mcm(5)S(2)U at tRNA wobble positions of cytosolic tRNA(Lys), tRNA(Glu) and tRNA(Gln). Also essential during biosynthesis of the molybdenum cofactor. Acts by mediating the C-terminal thiocarboxylation of sulfur carriers urm1 and MOCS2A. Its N-terminus first activates urm1 and MOCS2A as acyl-adenylates (-COAMP), then the persulfide sulfur on the catalytic cysteine is transferred to urm1 and MOCS2A to form thiocarboxylation (-COSH) of their C-terminus. The reaction probably involves hydrogen sulfide that is generated from the persulfide intermediate and that acts as nucleophile towards urm1 and MOCS2A. Subsequently, a transient disulfide bond is formed. Does not use thiosulfate as sulfur donor","Rhodanese,ThiF,p450","2.7.7.80,2.8.1.11",NA,"ko04122,map04122"
FVEG_14768,H4_cytochrome_P450,down,548.885051480203,-1.11270270754144,0.408330099373402,-2.72500780434487,0.0281703867576401,DNF3,Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family. Type IV subfamily,"Cation_ATPase,E1-E2_ATPase,Fungal_trans,Hydrolase,Hydrolase_3,PhoLip_ATPase_C,PhoLip_ATPase_N,RRP14,SURF6,p450","3.6.1.3,3.6.3.1",NA,"ko00230,ko04742,map00230,map04742"
FVEG_11563,H4_cytochrome_P450,down,1734.9151867832,-1.05160979997022,0.41073678680218,-2.56030098535268,0.041841739293524,ISA1,assembly protein,"FAD_binding_1,Fe-S_biosyn,Flavodoxin_1,NAD_binding_1,p450",NA,NA,NA
FVEG_12433,H4_glutathione_detox,up,44.8224382114885,4.62301905753072,1.12213214007711,4.11985263804409,3.8430928911356e-4,NA,"Glutathione S-transferase, C-terminal domain","GST_C_3,GST_N","2.5.1.18,5.3.99.2",NA,"ko00480,ko00590,ko00980,ko00982,ko00983,ko01100,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00590,map00980,map00982,map00983,map01100,map01524,map05200,map05204,map05225,map05418"
FVEG_03657,H4_glutathione_detox,up,55.3558603955873,4.17579323864028,1.38428312534699,3.01657454474392,0.013401816949067301,NA,Gamma-glutamyltranspeptidase,G_glu_transpept,"2.3.2.2,3.4.19.13",NA,"ko00430,ko00460,ko00480,ko01100,map00430,map00460,map00480,map01100"
FVEG_17046,H4_glutathione_detox,up,2832.61562825887,2.10389691570675,0.521289415271359,4.0359478901208,5.2516115361168e-4,NA,Gamma-glutamyltranspeptidase,G_glu_transpept,"2.3.2.2,3.4.19.13",NA,"ko00430,ko00460,ko00480,ko01100,map00430,map00460,map00480,map01100"
